Time (min),Beam (Volts),,T2,R2,Transmission,Reflection
195.0824106,0.0005258,5.258E-10,8.71E-12,6.91088E-12,0.016571136,0.013143556
195.1699947,0.000523945,5.23945E-10,8.69E-12,7.56326E-12,0.016581172,0.014435232
195.2573445,0.000525239,5.25239E-10,8.55E-12,7.11082E-12,0.016270011,0.013538261
195.3448763,0.000521895,5.21895E-10,8.39E-12,7.44961E-12,0.016081609,0.014274141
195.4325332,0.000523002,5.23002E-10,8.83E-12,6.91871E-12,0.01688233,0.013228848
195.5200018,0.000522369,5.22369E-10,8.58E-12,7.2234E-12,0.016428669,0.013828153
195.6076301,0.000520802,5.20802E-10,8.53E-12,6.8588E-12,0.016385163,0.013169685
195.6951066,0.000521364,5.21364E-10,8.78E-12,7.03111E-12,0.016840639,0.013486009
195.7825493,0.00052642,5.2642E-10,8.97E-12,6.30278E-12,0.017036086,0.011972916
195.8702223,0.000520967,5.20967E-10,8.56E-12,7.33133E-12,0.016429602,0.01407254
195.9577419,0.000523366,5.23366E-10,9.01E-12,6.83236E-12,0.017207777,0.013054643
196.0453669,0.000525359,5.25359E-10,8.75E-12,6.73367E-12,0.016659036,0.012817268
196.1328656,0.000522414,5.22414E-10,8.76E-12,6.60379E-12,0.016767672,0.012640929
196.2202862,0.00052282,5.2282E-10,8.47E-12,7.51646E-12,0.016201597,0.014376776
196.3078,0.000526721,5.26721E-10,8.73E-12,6.63211E-12,0.016576283,0.0125913
196.3952926,0.000521725,5.21725E-10,8.69E-12,7.35832E-12,0.016663375,0.01410383
196.4827532,0.000522304,5.22304E-10,8.48E-12,6.60491E-12,0.016244729,0.012645727
196.5703494,0.000522885,5.22885E-10,8.07E-12,7.09364E-12,0.015425444,0.01356634
196.6579973,0.000525806,5.25806E-10,8.61E-12,6.59496E-12,0.016374951,0.012542567
196.745652,0.000522364,5.22364E-10,8.44E-12,7.53665E-12,0.016165801,0.014427968
196.8331214,0.000524438,5.24438E-10,8.89E-12,6.98061E-12,0.016955173,0.013310666
196.9207627,0.000523894,5.23894E-10,8.93E-12,7.21394E-12,0.017042043,0.013769858
197.0080828,0.000526428,5.26428E-10,9.17E-12,6.48298E-12,0.017423191,0.012315042
197.0956735,0.000521873,5.21873E-10,8.63E-12,7.12047E-12,0.016539147,0.01364408
197.1831371,0.000521451,5.21451E-10,8.90E-12,6.69211E-12,0.017068365,0.012833646
197.270659,0.000526565,5.26565E-10,8.30E-12,7.31472E-12,0.01575966,0.013891411
197.3581235,0.000526435,5.26435E-10,8.98E-12,6.42658E-12,0.017054708,0.012207741
197.4457752,0.000525575,5.25575E-10,8.72E-12,7.22883E-12,0.016594509,0.013754135
197.5331061,0.000526566,5.26566E-10,8.86E-12,6.75955E-12,0.016819026,0.012837054
197.6206428,0.00052592,5.2592E-10,8.41E-12,7.26341E-12,0.015984256,0.013810859
197.7082845,0.000529014,5.29014E-10,9.01E-12,6.95815E-12,0.017027369,0.013153048
197.795876,0.000523515,5.23515E-10,8.62E-12,7.36228E-12,0.016460947,0.014063172
197.8834939,0.000527617,5.27617E-10,8.83E-12,7.20122E-12,0.016735894,0.01364857
197.9709736,0.000524432,5.24432E-10,8.59E-12,7.13073E-12,0.016372335,0.013597052
198.0585126,0.000521946,5.21946E-10,8.74E-12,6.8721E-12,0.016751301,0.013166307
198.1460141,0.000525451,5.25451E-10,8.80E-12,7.16972E-12,0.016738059,0.01364488
198.2335686,0.000528319,5.28319E-10,8.65E-12,6.71888E-12,0.016367249,0.012717459
198.3208851,0.000525016,5.25016E-10,8.75E-12,7.03435E-12,0.016658277,0.013398351
198.4084676,0.000528756,5.28756E-10,9.17E-12,6.86019E-12,0.017347021,0.012974207
198.4960593,0.000525263,5.25263E-10,8.67E-12,7.42288E-12,0.016504137,0.014131753
198.5836665,0.000526747,5.26747E-10,8.89E-12,7.1441E-12,0.016877984,0.013562693
198.6712899,0.000525019,5.25019E-10,9.16E-12,7.16284E-12,0.017452876,0.013643014
198.7586045,0.00052214,5.2214E-10,9.02E-12,6.60628E-12,0.017271239,0.012652303
198.8461512,0.000524535,5.24535E-10,8.48E-12,6.97526E-12,0.016165566,0.013297984
198.9338457,0.000526964,5.26964E-10,8.44E-12,6.71364E-12,0.016019678,0.01274023
199.0213671,0.00052459,5.2459E-10,8.67E-12,7.15599E-12,0.016535169,0.013641106
199.1087506,0.000526812,5.26812E-10,8.80E-12,6.86087E-12,0.016707106,0.013023371
199.1963021,0.000521836,5.21836E-10,8.97E-12,7.09813E-12,0.017183203,0.013602221
199.283794,0.000523366,5.23366E-10,8.66E-12,6.78085E-12,0.016541521,0.012956231
199.371547,0.000527777,5.27777E-10,8.39E-12,7.29568E-12,0.015898529,0.013823426
199.4587201,0.000522967,5.22967E-10,9.09E-12,6.80504E-12,0.017387806,0.013012376
199.5463076,0.00052274,5.2274E-10,8.82E-12,7.62059E-12,0.016868762,0.01457816
199.6338681,0.000526543,5.26543E-10,8.42E-12,7.43548E-12,0.015986971,0.01412132
199.7216172,0.000524229,5.24229E-10,8.55E-12,6.95235E-12,0.016316191,0.013262057
199.8092105,0.000522217,5.22217E-10,9.05E-12,6.81556E-12,0.017328027,0.013051209
199.8964558,0.000521972,5.21972E-10,8.67E-12,7.13629E-12,0.016609637,0.0136718
199.9840198,0.000524755,5.24755E-10,8.35E-12,6.80561E-12,0.015914047,0.012969123
200.0716929,0.000522986,5.22986E-10,8.68E-12,6.86916E-12,0.016593698,0.013134513
200.1592324,0.000527391,5.27391E-10,9.00E-12,6.64398E-12,0.017057195,0.012597829
200.2467647,0.000526263,5.26263E-10,8.63E-12,7.0634E-12,0.016395434,0.0134218
200.3344343,0.000526765,5.26765E-10,8.75E-12,6.89666E-12,0.016609727,0.013092474
200.421763,0.000522138,5.22138E-10,8.75E-12,7.71723E-12,0.016748507,0.014780062
200.5092656,0.000524807,5.24807E-10,8.79E-12,6.84657E-12,0.016745671,0.013045868
200.5970319,0.000527573,5.27573E-10,8.70E-12,7.07452E-12,0.016488886,0.013409559
200.6841779,0.000525999,5.25999E-10,8.82E-12,6.86263E-12,0.016775408,0.013046848
200.7719001,0.000523868,5.23868E-10,8.85E-12,7.51639E-12,0.016890245,0.014347865
200.8594738,0.00052332,5.2332E-10,8.93E-12,6.9605E-12,0.017068343,0.01330064
200.9469671,0.000522111,5.22111E-10,8.50E-12,7.06149E-12,0.016281964,0.013524877
201.034338,0.000526725,5.26725E-10,8.68E-12,6.8416E-12,0.016487169,0.012988928
201.1218632,0.000526803,5.26803E-10,8.94E-12,7.27958E-12,0.016977693,0.013818414
201.2095476,0.000524764,5.24764E-10,8.63E-12,6.76977E-12,0.016452375,0.012900598
201.2970633,0.000526745,5.26745E-10,8.71E-12,7.39523E-12,0.016544231,0.014039477
201.3840642,0.000522585,5.22585E-10,8.66E-12,7.14997E-12,0.016568193,0.013681934
201.470973,0.000524555,5.24555E-10,8.80E-12,7.46641E-12,0.016769158,0.014233793
201.5579412,0.000525332,5.25332E-10,9.01E-12,6.6314E-12,0.017146652,0.012623246
201.6455006,0.000526333,5.26333E-10,8.90E-12,7.33347E-12,0.016909786,0.013933146
201.7327399,0.000526791,5.26791E-10,8.70E-12,6.9834E-12,0.016506171,0.013256493
201.8200883,0.000525084,5.25084E-10,8.62E-12,7.32982E-12,0.016416406,0.013959315
201.9074012,0.00052779,5.2779E-10,9.08E-12,6.78488E-12,0.017194485,0.012855266
201.9947389,0.000529029,5.29029E-10,8.52E-12,7.19867E-12,0.016096466,0.013607326
202.082027,0.00052513,5.2513E-10,8.51E-12,6.76171E-12,0.016199387,0.012876259
202.1695774,0.000525297,5.25297E-10,9.01E-12,7.06987E-12,0.017145478,0.013458791
202.2568377,0.00052728,5.2728E-10,8.80E-12,6.41845E-12,0.016697708,0.012172767
202.3444884,0.000521181,5.21181E-10,8.19E-12,7.21512E-12,0.015710397,0.01384378
202.432113,0.000523866,5.23866E-10,8.78E-12,6.78543E-12,0.016764121,0.012952618
202.5191288,0.000524151,5.24151E-10,8.69E-12,7.0194E-12,0.016582409,0.013391948
202.606982,0.000524573,5.24573E-10,8.88E-12,6.91443E-12,0.016930726,0.013181062
202.6945407,0.000528728,5.28728E-10,8.40E-12,7.51317E-12,0.015879845,0.014209912
202.7818888,0.000524284,5.24284E-10,8.74E-12,6.78072E-12,0.016663816,0.01293331
202.8697958,0.000522214,5.22214E-10,8.74E-12,7.2973E-12,0.016734516,0.013973762
202.9573716,0.000520615,5.20615E-10,8.90E-12,6.94936E-12,0.017088852,0.01334837
203.0450658,0.000527546,5.27546E-10,8.56E-12,7.46581E-12,0.01623135,0.014151957
203.1322669,0.000527883,5.27883E-10,9.00E-12,7.00582E-12,0.017043245,0.01327155
203.2198953,0.000524254,5.24254E-10,8.48E-12,6.87738E-12,0.016181137,0.013118416
203.3074496,0.000521475,5.21475E-10,8.92E-12,7.00118E-12,0.017106281,0.013425731
203.3949941,0.000525766,5.25766E-10,8.55E-12,7.14431E-12,0.016263138,0.013588384
203.4823199,0.000523136,5.23136E-10,8.88E-12,6.69851E-12,0.016969478,0.012804538
203.569912,0.000524048,5.24048E-10,8.93E-12,7.26157E-12,0.017044127,0.013856687
203.6576142,0.000521126,5.21126E-10,8.80E-12,6.61641E-12,0.016881505,0.012696358
203.7452239,0.000525118,5.25118E-10,8.72E-12,7.14034E-12,0.016604957,0.013597589
203.8324726,0.000525652,5.25652E-10,8.73E-12,6.36162E-12,0.016601373,0.012102334
203.9201391,0.000523708,5.23708E-10,8.56E-12,7.31625E-12,0.016344892,0.013970111
204.0076872,0.000527157,5.27157E-10,9.16E-12,6.42923E-12,0.01737586,0.012196057
204.0952311,0.000524886,5.24886E-10,8.50E-12,7.2939E-12,0.016196592,0.013896147
204.1828993,0.000522487,5.22487E-10,8.97E-12,6.4948E-12,0.017164695,0.012430536
204.2701799,0.000522387,5.22387E-10,8.71E-12,6.93785E-12,0.016669318,0.013281057
204.3578423,0.000523089,5.23089E-10,8.97E-12,6.67793E-12,0.017148753,0.012766338
204.4453833,0.000524847,5.24847E-10,8.84E-12,7.28467E-12,0.01684261,0.013879597
204.5326254,0.000524377,5.24377E-10,8.42E-12,7.03437E-12,0.016063683,0.013414721
204.6202941,0.000520861,5.20861E-10,9.03E-12,7.32356E-12,0.017345574,0.014060489
204.7078324,0.000524266,5.24266E-10,9.12E-12,6.56895E-12,0.017396291,0.012529793
204.7955101,0.000524158,5.24158E-10,8.84E-12,7.55271E-12,0.016870046,0.014409244
204.8830465,0.000522598,5.22598E-10,9.22E-12,6.53251E-12,0.017635379,0.012500056
204.9707194,0.000523267,5.23267E-10,8.93E-12,7.12657E-12,0.017067354,0.013619376
205.0579517,0.00052506,5.2506E-10,8.81E-12,6.96767E-12,0.016769804,0.013270222
205.1455288,0.000522002,5.22002E-10,8.75E-12,7.41784E-12,0.016758508,0.014210358
205.2331895,0.000520177,5.20177E-10,9.05E-12,6.57533E-12,0.017398154,0.012640571
205.3205367,0.000523421,5.23421E-10,8.96E-12,7.21681E-12,0.017114999,0.013787779
205.4080919,0.00052696,5.2696E-10,8.85E-12,6.91652E-12,0.016790857,0.013125325
205.495706,0.000522979,5.22979E-10,8.58E-12,7.22622E-12,0.016401728,0.013817425
205.5832483,0.000522895,5.22895E-10,8.66E-12,7.00131E-12,0.016561063,0.013389525
205.6705642,0.000521815,5.21815E-10,8.66E-12,7.2961E-12,0.016601503,0.013982161
205.7582151,0.000520502,5.20502E-10,8.73E-12,6.79853E-12,0.016778454,0.013061488
205.8458358,0.000519954,5.19954E-10,9.07E-12,7.27958E-12,0.01744995,0.014000425
205.9333019,0.000524566,5.24566E-10,8.52E-12,7.0102E-12,0.016245702,0.013363805
206.020928,0.000521567,5.21567E-10,8.61E-12,7.41914E-12,0.016509475,0.01422471
206.1083195,0.000522598,5.22598E-10,8.83E-12,6.59284E-12,0.016904918,0.012615491
206.1958284,0.000521447,5.21447E-10,8.70E-12,7.33131E-12,0.016692618,0.014059556
206.2834956,0.000521922,5.21922E-10,8.83E-12,6.55186E-12,0.016921293,0.012553331
206.3710619,0.000521053,5.21053E-10,8.68E-12,7.25998E-12,0.016658336,0.013933288
206.4584102,0.000522995,5.22995E-10,8.72E-12,6.7533E-12,0.016680285,0.012912739
206.5459593,0.000524389,5.24389E-10,8.80E-12,6.68256E-12,0.016776768,0.012743514
206.6336651,0.000521646,5.21646E-10,8.82E-12,7.10786E-12,0.016914275,0.013625828
206.7211628,0.000525135,5.25135E-10,8.37E-12,7.23439E-12,0.015946502,0.013776245
206.8087067,0.000526214,5.26214E-10,8.74E-12,7.12866E-12,0.016602551,0.013547084
206.896054,0.000523696,5.23696E-10,8.53E-12,7.55987E-12,0.01629071,0.014435631
206.9836664,0.000524736,5.24736E-10,8.69E-12,7.13499E-12,0.016553685,0.013597292
207.0712985,0.00052725,5.2725E-10,8.73E-12,6.62193E-12,0.016552774,0.01255936
207.1587395,0.000520443,5.20443E-10,8.72E-12,6.76985E-12,0.016756129,0.013007858
207.2460854,0.000524178,5.24178E-10,8.45E-12,6.97095E-12,0.016112904,0.013298837
207.3337972,0.000525419,5.25419E-10,8.57E-12,6.83833E-12,0.016307144,0.013015
207.4213842,0.000523014,5.23014E-10,8.69E-12,6.81188E-12,0.016620593,0.013024281
207.5089476,0.000522621,5.22621E-10,8.67E-12,7.08463E-12,0.016581447,0.013555952
207.5965278,0.000525702,5.25702E-10,8.52E-12,6.80545E-12,0.016215443,0.012945456
207.6838824,0.000525236,5.25236E-10,8.98E-12,6.77998E-12,0.017101794,0.012908454
207.7714413,0.000525271,5.25271E-10,8.75E-12,6.89568E-12,0.01665537,0.013127852
207.8589559,0.000525579,5.25579E-10,8.86E-12,6.62316E-12,0.016857673,0.012601659
207.9466197,0.000525352,5.25352E-10,8.56E-12,6.80512E-12,0.016296474,0.012953443
208.0342194,0.000523888,5.23888E-10,8.68E-12,6.87213E-12,0.016563458,0.013117554
208.1215354,0.000524987,5.24987E-10,8.40E-12,6.98645E-12,0.016008423,0.013307864
208.2090528,0.000523417,5.23417E-10,8.40E-12,7.01601E-12,0.016054788,0.013404247
208.2966547,0.000526558,5.26558E-10,8.58E-12,6.79529E-12,0.016300613,0.012905118
208.3842252,0.000526783,5.26783E-10,8.64E-12,7.14122E-12,0.016396945,0.013556284
208.4715987,0.000525758,5.25758E-10,8.61E-12,6.97623E-12,0.01637338,0.013268895
208.5591108,0.000524317,5.24317E-10,8.79E-12,6.79711E-12,0.016770813,0.012963736
208.6468197,0.000526942,5.26942E-10,8.72E-12,7.03065E-12,0.016551235,0.013342347
208.7343022,0.00052597,5.2597E-10,8.82E-12,6.7973E-12,0.016764426,0.012923367
208.8220078,0.000523162,5.23162E-10,8.83E-12,7.33253E-12,0.016880424,0.01401578
208.9093762,0.000526011,5.26011E-10,8.77E-12,6.73672E-12,0.016679152,0.012807179
208.9968386,0.000524965,5.24965E-10,8.52E-12,7.37795E-12,0.016228311,0.014054176
209.0845089,0.000524397,5.24397E-10,9.00E-12,7.38373E-12,0.017155176,0.014080419
209.1721221,0.000522446,5.22446E-10,8.66E-12,7.19357E-12,0.016568124,0.013769025
209.2594201,0.000524719,5.24719E-10,8.96E-12,7.30009E-12,0.017081535,0.013912392
209.3469814,0.000524158,5.24158E-10,8.43E-12,7.06138E-12,0.016091418,0.013471868
209.4345759,0.000521724,5.21724E-10,8.97E-12,7.00272E-12,0.017189284,0.013422266
209.5221528,0.000522426,5.22426E-10,8.59E-12,6.93128E-12,0.016438548,0.013267487
209.6094979,0.000523416,5.23416E-10,8.54E-12,6.97748E-12,0.016311115,0.01333067
209.6969951,0.000525374,5.25374E-10,8.45E-12,7.55034E-12,0.016076491,0.014371369
209.7847197,0.000524024,5.24024E-10,8.10E-12,6.74988E-12,0.015451278,0.012880877
209.8722019,0.000524633,5.24633E-10,8.61E-12,7.1956E-12,0.016414366,0.013715498
209.9596012,0.000525681,5.25681E-10,8.65E-12,7.09537E-12,0.016455265,0.013497498
210.0471986,0.000524073,5.24073E-10,8.19E-12,7.37205E-12,0.01562128,0.014066835
210.1346939,0.000523028,5.23028E-10,8.59E-12,6.6482E-12,0.016427912,0.012710977
210.2223715,0.000521669,5.21669E-10,8.49E-12,6.98908E-12,0.016274786,0.01339753
210.309911,0.000526045,5.26045E-10,8.72E-12,6.54144E-12,0.016578914,0.012435141
210.3972721,0.00052406,5.2406E-10,8.77E-12,6.81355E-12,0.0167408,0.013001481
210.4848561,0.000523272,5.23272E-10,8.45E-12,6.80571E-12,0.016155408,0.013006059
210.5724796,0.00052183,5.2183E-10,8.38E-12,6.83175E-12,0.016055894,0.013091909
210.6600367,0.000524087,5.24087E-10,8.80E-12,6.48692E-12,0.016792928,0.012377579
210.7475716,0.000524034,5.24034E-10,8.72E-12,6.86896E-12,0.016633478,0.013107843
210.8351534,0.00051963,5.1963E-10,8.44E-12,6.85216E-12,0.016240185,0.013186609
210.922562,0.000521938,5.21938E-10,8.52E-12,7.22499E-12,0.01632519,0.013842616
211.0102407,0.000523066,5.23066E-10,8.88E-12,6.76609E-12,0.016985597,0.012935452
211.097506,0.0005235,5.235E-10,8.68E-12,7.24165E-12,0.016588429,0.013833147
211.1850303,0.000521768,5.21768E-10,8.99E-12,6.8093E-12,0.017229415,0.013050442
211.2727084,0.000521134,5.21134E-10,9.07E-12,7.15258E-12,0.017405297,0.013725016
211.3602582,0.000520733,5.20733E-10,9.03E-12,6.76309E-12,0.017333556,0.012987638
211.447586,0.000521148,5.21148E-10,8.57E-12,6.93136E-12,0.016441266,0.013300182
211.5351847,0.000523145,5.23145E-10,8.93E-12,6.96945E-12,0.01707674,0.013322208
211.6228051,0.000524199,5.24199E-10,8.71E-12,6.8531E-12,0.016612249,0.013073472
211.710314,0.000523413,5.23413E-10,8.90E-12,7.03903E-12,0.017000217,0.013448334
211.7978652,0.000520765,5.20765E-10,8.53E-12,7.23009E-12,0.016379077,0.013883595
211.8855401,0.000520987,5.20987E-10,8.98E-12,6.64285E-12,0.01723014,0.012750513
211.9728533,0.000521716,5.21716E-10,8.53E-12,6.98293E-12,0.01635243,0.013384545
212.0603888,0.000522813,5.22813E-10,8.40E-12,6.58866E-12,0.016069031,0.012602321
212.1480091,0.000524633,5.24633E-10,8.22E-12,7.06558E-12,0.015673351,0.013467656
212.235267,0.000521879,5.21879E-10,8.87E-12,7.02903E-12,0.016999278,0.013468694
212.3231626,0.000521406,5.21406E-10,8.33E-12,7.38099E-12,0.015976657,0.014155916
212.4105716,0.000522758,5.22758E-10,8.67E-12,6.96741E-12,0.016581501,0.013328184
212.4980887,0.000524598,5.24598E-10,8.53E-12,6.93271E-12,0.016266154,0.013215273
212.5856139,0.000523406,5.23406E-10,8.83E-12,6.79571E-12,0.016877664,0.012983627
212.6730432,0.000522428,5.22428E-10,8.65E-12,6.79836E-12,0.016566769,0.013013008
212.7606551,0.000522493,5.22493E-10,8.54E-12,6.98931E-12,0.016350932,0.013376863
212.8483076,0.000523421,5.23421E-10,8.75E-12,7.33543E-12,0.016718691,0.014014392
212.9358559,0.000522175,5.22175E-10,8.89E-12,6.97645E-12,0.017034451,0.013360354
213.0233437,0.000522219,5.22219E-10,8.75E-12,7.12017E-12,0.016754687,0.01363445
213.1107975,0.000522264,5.22264E-10,8.71E-12,6.90674E-12,0.016685017,0.013224619
213.1983544,0.000520106,5.20106E-10,8.95E-12,6.99764E-12,0.017206012,0.013454254
213.2858659,0.000523199,5.23199E-10,8.41E-12,6.83765E-12,0.016076384,0.013068947
213.3734861,0.000527242,5.27242E-10,8.48E-12,7.50795E-12,0.016089586,0.014240031
213.4608368,0.00052534,5.2534E-10,8.77E-12,6.59316E-12,0.016696649,0.012550257
213.548129,0.000523055,5.23055E-10,8.66E-12,6.31805E-12,0.016560951,0.012079126
213.6359902,0.000525835,5.25835E-10,8.65E-12,6.76225E-12,0.016443981,0.012860032
213.7236414,0.000526236,5.26236E-10,8.63E-12,7.20616E-12,0.016391432,0.013693779
213.8111899,0.000524975,5.24975E-10,8.91E-12,6.9377E-12,0.016963437,0.013215306
213.8985141,0.000520206,5.20206E-10,7.96E-12,6.91851E-12,0.015303755,0.013299549
213.9860434,0.000524458,5.24458E-10,8.80E-12,7.27299E-12,0.016778446,0.01386765
214.0738062,0.000524843,5.24843E-10,8.60E-12,7.17254E-12,0.016394854,0.013666063
214.1612519,0.000526311,5.26311E-10,8.72E-12,6.64307E-12,0.016565937,0.012621945
214.2486112,0.000524821,5.24821E-10,8.61E-12,7.39782E-12,0.016400238,0.014095893
214.3361658,0.000526052,5.26052E-10,8.83E-12,6.76236E-12,0.016783911,0.012854935
214.4237382,0.00052206,5.2206E-10,8.65E-12,7.14861E-12,0.016561605,0.013693079
214.5114131,0.000527395,5.27395E-10,9.05E-12,6.61998E-12,0.017158018,0.012552225
214.598911,0.00051959,5.1959E-10,8.69E-12,7.34449E-12,0.016731459,0.014135154
214.6863181,0.000525355,5.25355E-10,8.65E-12,7.0379E-12,0.016459086,0.013396455
214.7739045,0.000525752,5.25752E-10,8.74E-12,7.0574E-12,0.016633274,0.013423443
214.8613774,0.00052365,5.2365E-10,8.87E-12,6.8023E-12,0.016936199,0.01299016
214.9491474,0.000527668,5.27668E-10,8.64E-12,7.05168E-12,0.016369561,0.013363843
215.0364669,0.000524267,5.24267E-10,8.86E-12,6.00793E-12,0.016907901,0.011459659
215.1240468,0.000526743,5.26743E-10,8.45E-12,7.08597E-12,0.016048045,0.013452436
215.2116822,0.000523347,5.23347E-10,9.08E-12,6.94842E-12,0.017359395,0.013276886
215.2992447,0.000521977,5.21977E-10,8.66E-12,6.87196E-12,0.016588922,0.013165249
215.3868171,0.000524901,5.24901E-10,8.53E-12,7.01698E-12,0.016259453,0.013368192
215.4744252,0.00052539,5.2539E-10,8.78E-12,7.34822E-12,0.016716186,0.013986215
215.5617771,0.000522609,5.22609E-10,8.70E-12,6.93192E-12,0.016651478,0.013264062
215.6493165,0.000523702,5.23702E-10,8.30E-12,7.05792E-12,0.015857945,0.013476966
215.7368498,0.000526625,5.26625E-10,8.72E-12,6.57329E-12,0.016563358,0.012481916
215.8241787,0.000525918,5.25918E-10,8.61E-12,7.75167E-12,0.016365489,0.014739333
215.9118588,0.000523231,5.23231E-10,8.84E-12,6.73912E-12,0.016888764,0.012879818
215.9993353,0.000522246,5.22246E-10,8.63E-12,7.01864E-12,0.016516236,0.013439337
216.0868798,0.000523523,5.23523E-10,8.90E-12,6.65586E-12,0.016996123,0.012713598
216.1741302,0.000521713,5.21713E-10,8.43E-12,7.39818E-12,0.016165577,0.014180559
216.2619243,0.000526161,5.26161E-10,8.88E-12,6.75216E-12,0.016868535,0.012832871
216.3494899,0.000524348,5.24348E-10,8.19E-12,7.25282E-12,0.015617729,0.013832079
216.4371813,0.000525422,5.25422E-10,8.65E-12,7.07436E-12,0.01647077,0.013464142
216.5244284,0.000529584,5.29584E-10,8.78E-12,7.52372E-12,0.016586229,0.014206867
216.6115463,0.000524523,5.24523E-10,8.76E-12,6.62181E-12,0.016702308,0.012624431
216.6991518,0.000524455,5.24455E-10,8.44E-12,6.59953E-12,0.016099374,0.012583604
216.7869552,0.000524754,5.24754E-10,8.54E-12,6.4964E-12,0.016264912,0.012379912
216.8747443,0.000522732,5.22732E-10,8.44E-12,7.2802E-12,0.016138138,0.013927199
216.9620245,0.000519896,5.19896E-10,8.64E-12,6.6812E-12,0.016620397,0.012851035
217.0497968,0.00052561,5.2561E-10,8.44E-12,6.91629E-12,0.016060505,0.013158605
217.1373219,0.000523062,5.23062E-10,8.76E-12,6.89306E-12,0.016748378,0.013178279
217.2250285,0.000527115,5.27115E-10,8.31E-12,7.38592E-12,0.015761258,0.014011974
217.3125744,0.000525539,5.25539E-10,8.78E-12,6.78788E-12,0.016711823,0.012916039
217.3997728,0.000524638,5.24638E-10,8.59E-12,7.23137E-12,0.016366903,0.013783529
217.4874311,0.000522353,5.22353E-10,8.66E-12,6.72698E-12,0.01657979,0.012878219
217.5749813,0.000523166,5.23166E-10,8.60E-12,6.88139E-12,0.016445214,0.013153357
217.6626608,0.000525754,5.25754E-10,9.38E-12,6.6024E-12,0.017841771,0.012557954
217.7501779,0.0005253,5.253E-10,8.20E-12,7.18146E-12,0.015603918,0.013671149
217.8378873,0.000525205,5.25205E-10,8.72E-12,7.03518E-12,0.016601871,0.013395111
217.9250629,0.00052224,5.2224E-10,8.68E-12,6.96618E-12,0.016624569,0.013339053
