TimeH,R1H,T1H,R2H,T2H,TimeI,R1I,T1I,R2I,T2I
3771.893297,1.12E-11,2.44E-05,1.10E-11,2.56E-05,3759.353445,9.44E-12,1.89E-11,1.41E-11,2.24E-11
3772.868806,1.11E-11,2.42E-05,1.12E-11,2.57E-05,3760.314622,8.87E-12,1.85E-11,1.44E-11,2.29E-11
3773.848056,1.10E-11,2.61E-05,1.21E-11,2.55E-05,3761.275102,9.84E-12,1.84E-11,1.55E-11,2.31E-11
3774.838875,1.07E-11,2.58E-05,1.17E-11,2.51E-05,3762.246686,9.95E-12,1.74E-11,1.61E-11,2.34E-11
3775.812916,1.07E-11,2.46E-05,1.17E-11,2.51E-05,3763.209407,1.03E-11,1.69E-11,1.65E-11,2.26E-11
3776.766113,1.11E-11,2.43E-05,1.21E-11,2.47E-05,3764.169868,1.02E-11,1.86E-11,1.53E-11,2.23E-11
3777.727298,1.14E-11,2.51E-05,1.08E-11,2.49E-05,3765.122629,9.61E-12,1.96E-11,1.54E-11,2.30E-11
3778.714662,1.16E-11,2.24E-05,1.01E-11,2.50E-05,3766.095697,8.93E-12,1.80E-11,1.53E-11,2.31E-11
3779.697326,1.15E-11,2.31E-05,1.02E-11,2.56E-05,3767.056101,9.13E-12,1.89E-11,1.55E-11,2.39E-11
3780.663504,1.10E-11,2.31E-05,1.01E-11,2.54E-05,3768.027416,8.80E-12,1.91E-11,1.57E-11,2.30E-11
3781.654131,1.04E-11,2.32E-05,1.05E-11,2.56E-05,3768.998142,8.42E-12,1.92E-11,1.53E-11,2.25E-11
3782.645172,9.99E-12,2.51E-05,1.05E-11,2.50E-05,3769.973181,8.73E-12,1.76E-11,1.48E-11,2.24E-11
3783.613374,1.00E-11,2.38E-05,1.07E-11,2.53E-05,3770.965507,8.16E-12,1.78E-11,1.59E-11,2.38E-11
3784.600933,9.99E-12,2.28E-05,1.10E-11,2.52E-05,3771.938132,9.51E-12,1.87E-11,1.58E-11,2.32E-11
3785.567668,1.10E-11,2.42E-05,1.16E-11,2.49E-05,3772.932684,8.88E-12,1.87E-11,1.59E-11,2.27E-11
3786.570718,1.05E-11,2.30E-05,1.13E-11,2.47E-05,3773.893929,9.31E-12,1.75E-11,1.47E-11,2.26E-11
3787.535928,1.22E-11,2.34E-05,1.21E-11,2.51E-05,3774.85623,1.02E-11,1.94E-11,1.40E-11,2.26E-11
3788.502898,1.16E-11,2.31E-05,1.17E-11,2.53E-05,3775.82714,9.48E-12,1.97E-11,1.39E-11,2.33E-11
3789.511294,1.02E-11,2.42E-05,1.08E-11,2.52E-05,3776.777142,8.70E-12,2.00E-11,1.48E-11,2.35E-11
3790.491963,1.03E-11,2.53E-05,1.04E-11,2.55E-05,3777.736744,9.09E-12,1.89E-11,1.46E-11,2.29E-11
3791.465534,1.08E-11,2.52E-05,1.08E-11,2.48E-05,3778.696751,8.41E-12,1.83E-11,1.44E-11,2.29E-11
3792.42975,1.08E-11,2.33E-05,1.04E-11,2.43E-05,3779.667559,8.45E-12,1.92E-11,1.47E-11,2.25E-11
3793.392805,1.12E-11,2.28E-05,1.03E-11,2.50E-05,3780.630142,9.02E-12,2.03E-11,1.53E-11,2.35E-11
3794.359188,1.16E-11,2.38E-05,1.06E-11,2.54E-05,3781.591771,9.51E-12,1.98E-11,1.39E-11,2.30E-11
3795.319626,1.11E-11,2.45E-05,1.04E-11,2.62E-05,3782.544266,9.50E-12,1.94E-11,1.54E-11,2.26E-11
3796.295825,1.06E-11,2.60E-05,1.06E-11,2.60E-05,3783.526257,9.54E-12,2.02E-11,1.48E-11,2.28E-11
3797.253363,1.09E-11,2.51E-05,1.01E-11,2.48E-05,3784.498102,9.61E-12,1.96E-11,1.45E-11,2.31E-11
3798.220886,1.12E-11,2.43E-05,9.89E-12,2.49E-05,3785.451618,8.97E-12,1.76E-11,1.55E-11,2.22E-11
3799.188553,1.12E-11,2.28E-05,1.04E-11,2.51E-05,3786.433717,8.69E-12,1.84E-11,1.50E-11,2.22E-11
3800.15078,1.03E-11,2.39E-05,1.05E-11,2.42E-05,3787.417,8.85E-12,1.81E-11,1.43E-11,2.24E-11
3801.10715,1.10E-11,2.38E-05,1.10E-11,2.43E-05,3788.391099,8.99E-12,1.76E-11,1.45E-11,2.25E-11
3802.0693,1.09E-11,2.45E-05,1.15E-11,2.38E-05,3789.38262,9.79E-12,1.88E-11,1.51E-11,2.26E-11
3803.045355,1.15E-11,2.53E-05,1.13E-11,2.40E-05,3790.344699,9.26E-12,1.86E-11,1.43E-11,2.26E-11
3804.028521,1.17E-11,2.52E-05,1.22E-11,2.55E-05,3791.306524,9.71E-12,1.91E-11,1.46E-11,2.31E-11
3804.98959,1.11E-11,2.44E-05,1.26E-11,2.54E-05,3792.259038,9.35E-12,2.00E-11,1.52E-11,2.26E-11
3805.994653,1.05E-11,2.38E-05,1.16E-11,2.46E-05,3793.232212,9.05E-12,1.87E-11,1.55E-11,2.23E-11
3806.958103,1.18E-11,2.55E-05,1.11E-11,2.60E-05,3794.215456,1.06E-11,1.86E-11,1.53E-11,2.20E-11
3807.932736,1.23E-11,2.57E-05,1.13E-11,2.65E-05,3795.178213,1.07E-11,1.75E-11,1.59E-11,2.27E-11
3808.914307,1.07E-11,2.46E-05,1.10E-11,2.48E-05,3796.170496,9.88E-12,1.58E-11,1.47E-11,2.25E-11
3809.872171,1.05E-11,2.22E-05,1.16E-11,2.50E-05,3797.14251,8.57E-12,1.69E-11,1.45E-11,2.32E-11
3810.868951,1.03E-11,2.24E-05,1.20E-11,2.55E-05,3798.134998,8.86E-12,1.95E-11,1.37E-11,2.32E-11
3811.819592,1.00E-11,2.38E-05,1.14E-11,2.44E-05,3799.095791,9.08E-12,2.06E-11,1.42E-11,2.32E-11
3812.836672,1.01E-11,2.38E-05,1.13E-11,2.49E-05,3800.057417,9.00E-12,2.07E-11,1.48E-11,2.26E-11
3813.794694,1.13E-11,2.50E-05,1.13E-11,2.47E-05,3801.009036,8.37E-12,1.96E-11,1.53E-11,2.33E-11
3814.761528,1.02E-11,2.37E-05,1.06E-11,2.55E-05,3801.99248,8.68E-12,2.08E-11,1.55E-11,2.29E-11
3815.736324,1.13E-11,2.44E-05,9.72E-12,2.53E-05,3802.965536,9.30E-12,2.01E-11,1.48E-11,2.30E-11
3816.70067,1.10E-11,2.44E-05,1.08E-11,2.46E-05,3803.91757,9.32E-12,1.72E-11,1.44E-11,2.27E-11
3817.671367,1.10E-11,2.58E-05,1.13E-11,2.36E-05,3804.899968,8.91E-12,1.79E-11,1.43E-11,2.28E-11
3818.648389,1.15E-11,2.61E-05,1.13E-11,2.41E-05,3805.873881,8.53E-12,1.79E-11,1.50E-11,2.31E-11
3819.635716,1.09E-11,2.74E-05,1.15E-11,2.44E-05,3806.856813,8.77E-12,1.85E-11,1.57E-11,2.37E-11
3820.614299,1.10E-11,2.56E-05,1.11E-11,2.52E-05,3807.817514,8.70E-12,1.98E-11,1.52E-11,2.39E-11
3821.570936,1.09E-11,2.74E-05,1.10E-11,2.59E-05,3808.809463,7.69E-12,1.83E-11,1.46E-11,2.33E-11
3822.551595,1.07E-11,2.59E-05,1.21E-11,2.66E-05,3809.770249,8.94E-12,1.92E-11,1.58E-11,2.35E-11
3823.502649,1.20E-11,2.52E-05,1.14E-11,2.62E-05,3810.740077,8.91E-12,2.21E-11,1.59E-11,2.29E-11
3824.480584,1.06E-11,2.62E-05,1.16E-11,2.67E-05,3811.703896,9.63E-12,2.07E-11,1.55E-11,2.28E-11
3825.4509,1.04E-11,2.60E-05,1.06E-11,2.51E-05,3812.665283,1.04E-11,1.88E-11,1.55E-11,2.23E-11
3826.44818,1.12E-11,2.59E-05,1.08E-11,2.51E-05,3813.636652,9.98E-12,1.97E-11,1.51E-11,2.28E-11
3827.405924,1.12E-11,2.49E-05,1.10E-11,2.54E-05,3814.61156,9.22E-12,1.88E-11,1.42E-11,2.31E-11
3828.389782,1.05E-11,2.32E-05,1.08E-11,2.59E-05,3815.582796,8.98E-12,1.86E-11,1.39E-11,2.31E-11
3829.347629,9.97E-12,2.09E-05,1.07E-11,2.53E-05,3816.555609,9.42E-12,2.02E-11,1.48E-11,2.26E-11
3830.335619,1.06E-11,2.35E-05,1.08E-11,2.55E-05,3817.548477,9.72E-12,1.79E-11,1.50E-11,2.23E-11
3831.302895,1.06E-11,2.53E-05,1.11E-11,2.51E-05,3818.500232,8.54E-12,1.83E-11,1.44E-11,2.26E-11
3832.273016,1.06E-11,2.57E-05,1.07E-11,2.50E-05,3819.493516,9.57E-12,1.80E-11,1.35E-11,2.30E-11
3833.220613,1.17E-11,2.35E-05,9.83E-12,2.42E-05,3820.447064,8.67E-12,1.81E-11,1.49E-11,2.37E-11
3834.188121,1.19E-11,2.38E-05,1.04E-11,2.49E-05,3821.430676,8.63E-12,2.01E-11,1.54E-11,2.33E-11
3835.155324,1.18E-11,2.42E-05,1.03E-11,2.47E-05,3822.401867,9.17E-12,2.06E-11,1.48E-11,2.34E-11
3836.106953,1.14E-11,2.34E-05,1.09E-11,2.49E-05,3823.372423,9.79E-12,2.06E-11,1.50E-11,2.28E-11
3837.054029,1.16E-11,2.44E-05,1.11E-11,2.53E-05,3824.377547,9.40E-12,1.95E-11,1.49E-11,2.22E-11
3838.02121,1.15E-11,2.44E-05,1.09E-11,2.61E-05,3825.339075,9.04E-12,1.92E-11,1.50E-11,2.30E-11
3838.992401,1.06E-11,2.37E-05,1.09E-11,2.58E-05,3826.309136,9.22E-12,1.98E-11,1.51E-11,2.23E-11
3839.954568,1.09E-11,2.37E-05,1.15E-11,2.60E-05,3827.271768,8.87E-12,1.85E-11,1.43E-11,2.22E-11
3840.917766,1.11E-11,2.31E-05,1.10E-11,2.48E-05,3828.24264,8.91E-12,1.88E-11,1.51E-11,2.30E-11
3841.882215,1.06E-11,2.14E-05,1.09E-11,2.46E-05,3829.224643,9.42E-12,2.00E-11,1.41E-11,2.32E-11
3842.839316,1.02E-11,2.35E-05,1.14E-11,2.55E-05,3830.200487,9.28E-12,1.99E-11,1.43E-11,2.23E-11
3843.819427,1.01E-11,2.41E-05,1.12E-11,2.55E-05,3831.18394,9.28E-12,2.03E-11,1.52E-11,2.19E-11
3844.792503,1.06E-11,2.41E-05,1.08E-11,2.59E-05,3832.164863,9.03E-12,1.89E-11,1.54E-11,2.31E-11
3845.764935,1.13E-11,2.41E-05,1.02E-11,2.52E-05,3833.156801,9.18E-12,1.93E-11,1.52E-11,2.35E-11
3846.762615,1.06E-11,2.60E-05,1.03E-11,2.50E-05,3834.130186,9.47E-12,1.82E-11,1.48E-11,2.38E-11
3847.733047,1.09E-11,2.57E-05,1.16E-11,2.51E-05,3835.081344,9.74E-12,1.62E-11,1.46E-11,2.31E-11
3848.710805,1.12E-11,2.29E-05,1.10E-11,2.46E-05,3836.052359,9.78E-12,1.68E-11,1.38E-11,2.30E-11
3849.687865,1.21E-11,2.32E-05,1.09E-11,2.48E-05,3837.032366,1.01E-11,1.98E-11,1.45E-11,2.30E-11
3850.663278,1.16E-11,2.67E-05,1.11E-11,2.53E-05,3838.002364,9.27E-12,1.94E-11,1.62E-11,2.33E-11
3851.615675,1.04E-11,2.77E-05,1.11E-11,2.56E-05,3838.962659,9.50E-12,1.96E-11,1.59E-11,2.30E-11
3852.572844,1.04E-11,2.76E-05,1.08E-11,2.54E-05,3839.973991,9.19E-12,1.98E-11,1.53E-11,2.32E-11
3853.54042,1.06E-11,2.57E-05,1.14E-11,2.56E-05,3840.924394,8.30E-12,1.97E-11,1.49E-11,2.32E-11
3854.491787,1.10E-11,2.32E-05,1.19E-11,2.60E-05,3841.904381,8.71E-12,1.92E-11,1.44E-11,2.24E-11
3855.46951,1.11E-11,2.32E-05,1.14E-11,2.57E-05,3842.866221,8.99E-12,1.88E-11,1.50E-11,2.36E-11
3856.436034,1.09E-11,2.32E-05,1.09E-11,2.50E-05,3843.82635,9.62E-12,1.92E-11,1.53E-11,2.37E-11
3857.396782,1.07E-11,2.43E-05,1.02E-11,2.45E-05,3844.766683,8.55E-12,1.91E-11,1.52E-11,2.23E-11
3858.354392,1.01E-11,2.49E-05,1.11E-11,2.43E-05,3845.75641,8.84E-12,1.86E-11,1.52E-11,2.19E-11
3859.312578,1.05E-11,2.50E-05,1.18E-11,2.45E-05,3846.696803,9.23E-12,1.92E-11,1.50E-11,2.17E-11
3860.280993,1.11E-11,2.47E-05,1.19E-11,2.48E-05,3847.666754,9.43E-12,2.08E-11,1.53E-11,2.26E-11
3861.246717,1.09E-11,2.30E-05,1.11E-11,2.44E-05,3848.626556,9.15E-12,1.89E-11,1.49E-11,2.29E-11
3862.219639,1.10E-11,2.42E-05,1.03E-11,2.42E-05,3849.606557,9.48E-12,1.91E-11,1.55E-11,2.23E-11
3863.205319,1.11E-11,2.31E-05,1.03E-11,2.44E-05,3850.55656,8.57E-12,1.94E-11,1.46E-11,2.29E-11
3864.192823,1.06E-11,2.53E-05,1.04E-11,2.45E-05,3851.516561,8.89E-12,1.82E-11,1.48E-11,2.28E-11
3865.168802,1.05E-11,2.32E-05,1.10E-11,2.52E-05,3852.466563,9.03E-12,1.70E-11,1.53E-11,2.25E-11
3866.117559,1.09E-11,2.45E-05,1.21E-11,2.55E-05,3853.457325,8.91E-12,1.90E-11,1.53E-11,2.26E-11
3867.076795,1.11E-11,2.55E-05,1.13E-11,2.54E-05,3854.428617,8.58E-12,1.92E-11,1.55E-11,2.29E-11
3868.06384,1.11E-11,2.32E-05,1.01E-11,2.52E-05,3855.399085,9.69E-12,1.92E-11,1.58E-11,2.35E-11
3869.034067,1.12E-11,2.28E-05,1.07E-11,2.52E-05,3856.391491,9.53E-12,1.89E-11,1.49E-11,2.27E-11
3869.991852,1.14E-11,2.55E-05,9.63E-12,2.52E-05,3857.363657,1.01E-11,1.71E-11,1.37E-11,2.32E-11
3870.962207,1.06E-11,2.70E-05,9.76E-12,2.59E-05,3858.365928,1.03E-11,1.98E-11,1.46E-11,2.36E-11
3871.934866,1.02E-11,2.38E-05,1.10E-11,2.44E-05,3859.327184,9.37E-12,1.86E-11,1.49E-11,2.34E-11
3872.897612,1.10E-11,2.27E-05,1.14E-11,2.45E-05,3860.288811,9.28E-12,2.11E-11,1.46E-11,2.24E-11
3873.901051,1.15E-11,2.19E-05,1.22E-11,2.42E-05,3861.260784,8.50E-12,2.14E-11,1.41E-11,2.29E-11
3874.87716,1.10E-11,2.36E-05,1.17E-11,2.42E-05,3862.241993,8.66E-12,1.99E-11,1.46E-11,2.30E-11
3875.832988,1.09E-11,2.49E-05,1.16E-11,2.53E-05,3863.223658,9.38E-12,1.90E-11,1.55E-11,2.28E-11
3876.80698,1.14E-11,2.49E-05,1.09E-11,2.51E-05,3864.184877,9.20E-12,1.77E-11,1.51E-11,2.39E-11
3877.778178,1.19E-11,2.44E-05,9.93E-12,2.52E-05,3865.177612,8.80E-12,1.78E-11,1.56E-11,2.32E-11
3878.744901,1.20E-11,2.46E-05,1.21E-11,2.56E-05,3866.158137,8.81E-12,2.01E-11,1.59E-11,2.28E-11
3879.702684,1.16E-11,2.46E-05,1.19E-11,2.50E-05,3867.129978,9.27E-12,1.98E-11,1.52E-11,2.20E-11
3880.654433,1.17E-11,2.50E-05,1.11E-11,2.60E-05,3868.082016,8.45E-12,2.07E-11,1.46E-11,2.27E-11
3881.630764,1.10E-11,2.32E-05,1.14E-11,2.51E-05,3869.052681,8.72E-12,2.02E-11,1.47E-11,2.31E-11
3882.628424,1.09E-11,2.26E-05,1.12E-11,2.53E-05,3870.004534,9.51E-12,2.02E-11,1.50E-11,2.19E-11
3883.575853,1.12E-11,2.40E-05,1.11E-11,2.50E-05,3870.964583,9.57E-12,1.95E-11,1.52E-11,2.30E-11
3884.5678,1.11E-11,2.59E-05,1.04E-11,2.61E-05,3871.935404,9.41E-12,1.92E-11,1.46E-11,2.26E-11
3885.525972,1.13E-11,2.54E-05,1.12E-11,2.57E-05,3872.897194,9.04E-12,1.81E-11,1.37E-11,2.38E-11
3886.521617,1.15E-11,2.57E-05,1.08E-11,2.33E-05,3873.869694,8.72E-12,1.80E-11,1.41E-11,2.31E-11
3887.491946,1.12E-11,2.42E-05,1.07E-11,2.40E-05,3874.821023,8.87E-12,1.87E-11,1.48E-11,2.23E-11
3888.460559,1.09E-11,2.47E-05,1.04E-11,2.55E-05,3875.803516,8.58E-12,1.89E-11,1.53E-11,2.21E-11
3889.410944,1.10E-11,2.61E-05,1.09E-11,2.43E-05,3876.765443,8.96E-12,2.06E-11,1.47E-11,2.30E-11
3890.389128,1.10E-11,2.65E-05,1.07E-11,2.52E-05,3877.74706,8.70E-12,2.14E-11,1.39E-11,2.32E-11
3891.365505,1.10E-11,2.44E-05,1.14E-11,2.60E-05,3878.727911,1.02E-11,1.98E-11,1.40E-11,2.32E-11
3892.313688,1.11E-11,2.41E-05,1.13E-11,2.49E-05,3879.713102,9.65E-12,1.96E-11,1.54E-11,2.25E-11
3893.280702,1.12E-11,2.54E-05,1.12E-11,2.50E-05,3880.688542,9.69E-12,1.81E-11,1.55E-11,2.28E-11
3894.238263,1.01E-11,2.51E-05,1.13E-11,2.55E-05,3881.651471,1.01E-11,1.78E-11,1.49E-11,2.33E-11
3895.212238,1.03E-11,2.39E-05,1.16E-11,2.49E-05,3882.623592,1.07E-11,1.86E-11,1.49E-11,2.31E-11
3896.166429,1.13E-11,2.55E-05,1.19E-11,2.56E-05,3883.584855,8.71E-12,2.01E-11,1.45E-11,2.22E-11
3897.126534,1.11E-11,2.34E-05,1.12E-11,2.59E-05,3884.552891,8.14E-12,1.88E-11,1.52E-11,2.21E-11
3898.08405,9.86E-12,2.38E-05,1.17E-11,2.48E-05,3885.515523,9.89E-12,1.97E-11,1.50E-11,2.29E-11
3899.06267,1.01E-11,2.39E-05,1.05E-11,2.56E-05,3886.507892,1.01E-11,1.79E-11,1.46E-11,2.20E-11
3900.033203,1.04E-11,2.50E-05,1.13E-11,2.65E-05,3887.479547,9.67E-12,1.98E-11,1.57E-11,2.17E-11
3901.011323,1.07E-11,2.56E-05,1.17E-11,2.47E-05,3888.47022,8.52E-12,1.95E-11,1.57E-11,2.30E-11
3901.978036,1.08E-11,2.44E-05,1.08E-11,2.36E-05,3889.431833,8.59E-12,2.09E-11,1.51E-11,2.38E-11
3902.976141,1.19E-11,2.26E-05,1.07E-11,2.51E-05,3890.395172,9.14E-12,1.85E-11,1.46E-11,2.35E-11
3903.952707,1.15E-11,2.45E-05,1.11E-11,2.52E-05,3891.337838,8.39E-12,1.70E-11,1.40E-11,2.30E-11
3904.924175,1.12E-11,2.41E-05,1.16E-11,2.47E-05,3892.319736,8.95E-12,1.98E-11,1.50E-11,2.29E-11
3905.88134,1.06E-11,2.41E-05,1.12E-11,2.49E-05,3893.293008,9.43E-12,1.96E-11,1.44E-11,2.23E-11
3906.862495,1.06E-11,2.46E-05,1.07E-11,2.51E-05,3894.25541,8.00E-12,1.91E-11,1.45E-11,2.24E-11
3907.86416,1.15E-11,2.52E-05,1.15E-11,2.57E-05,3895.225798,8.85E-12,1.95E-11,1.50E-11,2.28E-11
3908.837156,1.14E-11,2.49E-05,1.14E-11,2.54E-05,3896.175935,9.52E-12,2.01E-11,1.47E-11,2.31E-11
3909.814909,1.10E-11,2.46E-05,1.15E-11,2.49E-05,3897.135895,8.84E-12,1.94E-11,1.48E-11,2.26E-11
3910.781787,1.14E-11,2.38E-05,1.21E-11,2.45E-05,3898.09591,9.71E-12,1.77E-11,1.51E-11,2.28E-11
3911.75072,1.20E-11,2.34E-05,1.06E-11,2.57E-05,3899.056617,9.22E-12,2.03E-11,1.53E-11,2.22E-11
3912.716175,1.18E-11,2.51E-05,9.82E-12,2.63E-05,3900.018205,8.83E-12,2.11E-11,1.56E-11,2.22E-11
3913.685554,1.08E-11,2.58E-05,1.05E-11,2.55E-05,3900.969074,9.27E-12,2.08E-11,1.63E-11,2.20E-11
3914.66253,1.08E-11,2.49E-05,1.08E-11,2.54E-05,3901.949782,9.43E-12,2.15E-11,1.52E-11,2.29E-11
3915.628546,1.13E-11,2.58E-05,1.01E-11,2.48E-05,3902.910289,1.01E-11,1.89E-11,1.38E-11,2.25E-11
3916.626304,1.09E-11,2.52E-05,1.02E-11,2.52E-05,3903.86186,1.07E-11,1.53E-11,1.41E-11,2.37E-11
3917.583675,1.06E-11,2.31E-05,1.05E-11,2.53E-05,3904.843679,8.71E-12,1.68E-11,1.54E-11,2.33E-11
3918.566385,1.11E-11,2.41E-05,1.10E-11,2.52E-05,3905.816017,9.25E-12,1.67E-11,1.49E-11,2.20E-11
3919.532388,1.09E-11,2.57E-05,1.02E-11,2.50E-05,3906.776466,9.35E-12,1.76E-11,1.46E-11,2.20E-11
3920.501263,1.11E-11,2.53E-05,1.03E-11,2.52E-05,3907.727731,9.53E-12,1.77E-11,1.46E-11,2.32E-11
3921.457306,1.08E-11,2.58E-05,1.11E-11,2.50E-05,3908.708493,9.49E-12,1.66E-11,1.51E-11,2.31E-11
3922.427941,1.06E-11,2.55E-05,9.75E-12,2.50E-05,3909.659704,9.53E-12,1.71E-11,1.51E-11,2.27E-11
3923.385873,1.07E-11,2.40E-05,1.15E-11,2.53E-05,3910.640763,9.92E-12,1.96E-11,1.51E-11,2.33E-11
3924.362777,1.02E-11,2.37E-05,1.06E-11,2.53E-05,3911.601508,9.95E-12,1.88E-11,1.48E-11,2.35E-11
3925.353762,1.07E-11,2.34E-05,1.13E-11,2.57E-05,3912.58299,9.85E-12,1.80E-11,1.49E-11,2.35E-11
3926.321928,1.08E-11,2.39E-05,1.14E-11,2.48E-05,3913.565297,9.71E-12,1.59E-11,1.48E-11,2.28E-11
3927.312717,1.09E-11,2.54E-05,1.13E-11,2.47E-05,3914.551068,9.17E-12,1.78E-11,1.43E-11,2.30E-11
3928.279059,1.13E-11,2.46E-05,1.13E-11,2.48E-05,3915.52389,9.27E-12,2.07E-11,1.41E-11,2.34E-11
3929.237278,1.18E-11,2.44E-05,9.95E-12,2.46E-05,3916.494883,9.17E-12,2.20E-11,1.49E-11,2.40E-11
3930.213584,1.18E-11,2.36E-05,1.08E-11,2.47E-05,3917.495932,8.59E-12,1.96E-11,1.52E-11,2.33E-11
3931.185038,1.15E-11,2.39E-05,1.11E-11,2.48E-05,3918.458348,9.26E-12,1.94E-11,1.58E-11,2.35E-11
3932.187003,1.06E-11,2.49E-05,9.70E-12,2.59E-05,3919.459513,9.16E-12,2.10E-11,1.52E-11,2.41E-11
3933.154453,1.10E-11,2.50E-05,1.00E-11,2.56E-05,3920.433483,8.44E-12,2.07E-11,1.49E-11,2.30E-11
3934.161431,1.05E-11,2.38E-05,1.03E-11,2.50E-05,3921.40766,8.95E-12,1.92E-11,1.43E-11,2.26E-11
3935.118869,1.05E-11,2.51E-05,1.16E-11,2.47E-05,3922.400118,1.01E-11,1.88E-11,1.49E-11,2.26E-11
3936.075242,1.06E-11,2.67E-05,1.23E-11,2.61E-05,3923.352489,9.89E-12,1.83E-11,1.42E-11,2.22E-11
3937.026655,1.08E-11,2.67E-05,1.14E-11,2.54E-05,3924.344072,9.44E-12,1.98E-11,1.40E-11,2.23E-11
3938.015255,1.05E-11,2.39E-05,1.14E-11,2.42E-05,3925.312747,9.16E-12,1.98E-11,1.49E-11,2.27E-11
3939.011929,1.12E-11,2.43E-05,1.13E-11,2.47E-05,3926.296473,9.53E-12,1.90E-11,1.56E-11,2.26E-11
3939.98027,1.04E-11,2.34E-05,1.08E-11,2.44E-05,3927.270056,9.38E-12,1.83E-11,1.58E-11,2.16E-11
3940.970939,1.02E-11,2.45E-05,1.11E-11,2.41E-05,3928.221483,8.80E-12,1.91E-11,1.53E-11,2.27E-11
3941.927597,1.08E-11,2.43E-05,1.25E-11,2.41E-05,3929.202462,9.32E-12,1.78E-11,1.49E-11,2.29E-11
3942.900609,1.05E-11,2.48E-05,1.26E-11,2.47E-05,3930.153852,9.83E-12,1.65E-11,1.42E-11,2.29E-11
3943.86595,1.16E-11,2.41E-05,1.12E-11,2.57E-05,3931.147055,9.52E-12,1.81E-11,1.33E-11,2.27E-11
3944.826396,1.09E-11,2.43E-05,1.16E-11,2.56E-05,3932.10905,9.06E-12,1.84E-11,1.39E-11,2.16E-11
3945.762331,1.08E-11,2.51E-05,1.12E-11,2.51E-05,3933.091631,8.89E-12,2.06E-11,1.56E-11,2.17E-11
3946.747733,1.07E-11,2.54E-05,1.03E-11,2.52E-05,3934.053625,9.17E-12,1.96E-11,1.57E-11,2.27E-11
3947.719249,1.12E-11,2.71E-05,1.10E-11,2.54E-05,3935.024914,9.77E-12,1.72E-11,1.52E-11,2.25E-11
3948.670359,1.14E-11,2.60E-05,1.13E-11,2.55E-05,3936.007253,9.69E-12,1.90E-11,1.49E-11,2.28E-11
3949.648015,1.11E-11,2.52E-05,1.15E-11,2.50E-05,3936.97812,8.06E-12,2.00E-11,1.47E-11,2.34E-11
3950.612767,1.11E-11,2.43E-05,1.11E-11,2.54E-05,3937.971411,8.97E-12,2.14E-11,1.50E-11,2.39E-11
3951.595745,1.06E-11,2.31E-05,1.05E-11,2.60E-05,3938.924392,8.99E-12,1.92E-11,1.42E-11,2.35E-11
3952.543454,1.08E-11,2.30E-05,1.11E-11,2.51E-05,3939.937414,9.02E-12,1.75E-11,1.43E-11,2.31E-11
3953.494231,1.15E-11,2.56E-05,1.15E-11,2.52E-05,3940.911143,8.97E-12,1.86E-11,1.56E-11,2.27E-11
3954.482328,1.18E-11,2.53E-05,1.01E-11,2.52E-05,3941.863894,8.74E-12,1.97E-11,1.42E-11,2.25E-11
3955.473249,1.15E-11,2.47E-05,1.01E-11,2.50E-05,3942.837235,9.03E-12,1.99E-11,1.51E-11,2.31E-11
3956.429902,1.12E-11,2.32E-05,1.05E-11,2.46E-05,3943.819875,8.78E-12,1.94E-11,1.50E-11,2.31E-11
3957.437708,1.14E-11,2.27E-05,1.01E-11,2.49E-05,3944.806449,9.54E-12,1.81E-11,1.49E-11,2.27E-11
3958.40618,1.16E-11,2.37E-05,1.05E-11,2.57E-05,3945.778841,9.51E-12,1.86E-11,1.51E-11,2.31E-11
3959.374824,1.10E-11,2.62E-05,1.07E-11,2.48E-05,3946.752415,1.00E-11,1.94E-11,1.57E-11,2.23E-11
3960.382612,1.08E-11,2.57E-05,1.08E-11,2.48E-05,3947.723635,9.44E-12,1.97E-11,1.59E-11,2.25E-11
3961.351095,1.11E-11,2.45E-05,1.19E-11,2.45E-05,3948.7064,9.85E-12,1.90E-11,1.60E-11,2.24E-11
3962.332036,1.15E-11,2.43E-05,1.19E-11,2.50E-05,3949.676569,9.16E-12,1.77E-11,1.55E-11,2.23E-11
3963.289828,1.11E-11,2.46E-05,1.13E-11,2.56E-05,3950.637971,9.11E-12,1.85E-11,1.50E-11,2.25E-11
3964.277465,1.03E-11,2.28E-05,1.05E-11,2.57E-05,3951.609538,8.59E-12,2.05E-11,1.50E-11,2.36E-11
3965.263981,1.09E-11,2.40E-05,1.17E-11,2.48E-05,3952.590471,1.02E-11,1.94E-11,1.42E-11,2.36E-11
3966.225878,1.12E-11,2.49E-05,1.17E-11,2.53E-05,3953.592478,9.14E-12,2.15E-11,1.42E-11,2.36E-11
3967.202563,1.15E-11,2.45E-05,1.07E-11,2.53E-05,3954.547779,9.80E-12,1.96E-11,1.46E-11,2.30E-11
3968.190135,1.07E-11,2.44E-05,1.05E-11,2.48E-05,3955.507532,1.04E-11,1.99E-11,1.46E-11,2.30E-11
3969.167803,9.57E-12,2.62E-05,1.05E-11,2.47E-05,3956.467535,8.94E-12,1.90E-11,1.44E-11,2.26E-11
3970.134958,1.06E-11,2.68E-05,1.05E-11,2.52E-05,3957.437509,8.88E-12,2.02E-11,1.49E-11,2.25E-11
